UID,"Applic
date",Loan/Card/Overdraft Type,Amount/AMD,Approved/declined,Reason of decline,"Approved
limit",Loyal/Payroll,Local Currency Average balance for last 1month (customer level),Local Currency Average balance for last 6 months (customer level),Credit turnover  for last 6 months (customer level),Debit turnover for last 6 months (customer level),Gender,Marital Status,# of children,Education Level,Home Ownership status,Relationship start date (with the Bank),ID Type,Citizenship,Country of Residency,Customer segment,Employer,Industry,Job Title,Occupation type,Employed since (current employer),Duration with previous employer (years),Other income weighted,Salary weighted,Experience(Current employer),Total Experience,Total income,Total turnover,Debt/Income
3826,20191030,4,5600000.0,0,21,5600000.0,1,180884.0,2336740.0,45848292.0,-45734489.0,1,2,2.0,0,4,20080306,3,0,1,1,1464,12,2541,0,20081230.0,0.0,1800000.0,115200000.0,10.838356164383562,10.838356164383562,1384200000.0,113803.0,0.0040456581418870105
4667,20200513,5,2950000.0,0,21,2950000.0,1,140104.0,1544056.0,13058217.0,-11889859.0,1,2,2.0,0,4,20150929,3,0,1,1,1482,9,366,3,20151201.0,3.0,7800000.0,660000.0,4.4520547945205475,7.4520547945205475,15720000.0,1168358.0,0.1876590330788804
4213,20190527,1,400000.0,0,21,400000.0,1,1405998.0,1460965.0,2791035.0,-2855682.0,1,2,3.0,0,0,20080301,3,0,1,1,951,10,730,3,20140417.0,0.0,6360000.0,2552412.0,5.112328767123287,5.112328767123287,36988944.0,-64647.0,0.010814042163517834
2642,20201128,5,3000000.0,0,21,3000000.0,1,1879615.0,1200979.0,12851068.0,-9052483.0,1,3,0.0,0,0,20130422,4,0,1,1,679,12,1756,3,20150302.0,0.0,2400000.0,15652092.0,5.747945205479452,5.747945205479452,190225104.0,3798585.0,0.015770789117297578
4090,20180405,5,980000.0,0,21,980000.0,1,22223.0,9404.0,674200.0,-671538.0,1,2,3.0,0,2,20130829,4,0,1,0,1512,18,1412,1,19940101.0,0.0,5760000.0,2973456.0,24.273972602739725,24.273972602739725,41441472.0,2662.0,0.023647808649268055
2893,20180328,1,100000.0,0,21,100000.0,1,57416.0,49584.0,702700.0,-692740.0,0,3,0.0,0,0,20160826,4,0,1,1,1451,12,1829,3,20160824.0,0.1,0.0,2687280.0,1.5917808219178082,1.6917808219178083,32247360.0,9960.0,0.0031010290454784517
2409,20191111,0,50000.0,0,21,50000.0,1,2210.0,6396.0,806925.0,-806712.0,0,3,0.0,0,0,20100609,3,0,1,0,2304,23,1416,3,20090515.0,0.0,0.0,1344000.0,10.498630136986302,10.498630136986302,16128000.0,213.0,0.0031001984126984125
3136,20190417,2,100000.0,0,21,100000.0,1,46317.0,38911.0,1150692.0,-1149900.0,1,2,2.0,0,4,20181212,4,0,1,0,808,11,590,0,20181204.0,1.0,0.0,3600000.0,0.36712328767123287,1.367123287671233,43200000.0,792.0,0.0023148148148148147
83,20200722,5,2000000.0,0,21,44034.0,1,242408.0,629897.0,10967246.0,-10830213.0,0,3,0.0,0,0,20100517,3,0,1,0,1004,9,1709,3,20200310.0,0.0,0.0,3921600.0,0.36712328767123287,0.36712328767123287,47059200.0,137033.0,0.04249966000271998
1119,20191217,2,1000000.0,0,21,1000000.0,1,16373.0,2684.0,490601.0,-480000.0,1,3,0.0,0,5,20130214,4,0,1,1,701,12,1765,3,20180227.0,0.0,0.0,15600000.0,1.8027397260273972,1.8027397260273972,187200000.0,10601.0,0.005341880341880342
11,20200721,1,1800000.0,0,21,1700000.0,1,36306.0,62869.0,3890947.0,-3284058.0,0,2,3.0,0,4,20010423,4,0,1,1,828,1,874,3,20180403.0,1.3,924000.0,4809600.0,2.3013698630136985,3.6013698630136988,58639200.0,606889.0,0.030696189579666844
137,20180823,2,2000000.0,0,21,2000000.0,1,0.0,125.0,0.0,-221.0,1,3,0.0,0,0,20100818,4,0,1,0,584,12,1849,3,20181112.0,2.2,0.0,17160000.0,-0.2219178082191781,1.978082191780822,205920000.0,-221.0,0.009712509712509712
4506,20180620,2,250000.0,0,21,250000.0,1,11370.0,16009.0,1545425.0,-1295669.0,1,3,0.0,0,0,20160811,3,0,1,0,474,14,783,2,20160301.0,6.0,0.0,3348000.0,2.304109589041096,8.304109589041095,40176000.0,249756.0,0.006222620469932298
2010,20180524,0,100000.0,0,21,100000.0,1,83657.0,160273.0,4141400.0,-4218800.0,1,2,1.0,0,0,20160630,3,0,1,1,518,4,2296,3,20170801.0,0.0,0.0,8284080.0,0.810958904109589,0.810958904109589,99408960.0,-77400.0,0.0010059455405227054
5886,20200618,5,600000.0,0,21,600000.0,1,3609.0,2009.0,185739.0,-185047.0,1,2,0.0,4,4,20200313,3,0,1,0,961,14,2617,5,20200306.0,0.0,0.0,1200000.0,0.28493150684931506,0.28493150684931506,14400000.0,692.0,0.041666666666666664
5174,20190510,0,50000.0,0,21,50000.0,1,677362.0,245544.0,5940938.0,-5221836.0,1,3,0.0,0,5,20150612,4,0,1,1,1980,12,1765,3,20170705.0,0.0,13275600.0,1140000.0,1.8465753424657534,1.8465753424657534,26955600.0,719102.0,0.0018549021353633382
1832,20180126,1,800000.0,0,21,800000.0,1,254934.0,108757.0,4501123.0,-4201050.0,1,2,1.0,0,4,20120209,4,0,1,1,2085,12,1760,3,20171001.0,0.0,1196220.0,12000000.0,0.32054794520547947,0.32054794520547947,145196220.0,300073.0,0.005509785309837956
3129,20190522,0,100000.0,0,21,100000.0,1,26514.0,8736.0,253621.0,-253200.0,1,3,0.0,0,0,20181130,4,0,1,1,1451,12,1315,3,20190620.0,0.0,0.0,4680000.0,-0.07945205479452055,-0.07945205479452055,56160000.0,421.0,0.0017806267806267807
2307,20191029,1,250000.0,0,21,250000.0,1,291672.0,146790.0,4894907.0,-5149906.0,0,2,0.0,0,2,20170425,4,0,1,1,350,12,592,3,20190502.0,2.0,0.0,2886960.0,0.4931506849315068,2.493150684931507,34643520.0,-254999.0,0.007216356767441646
358,20200306,5,2500000.0,0,21,2500000.0,1,344081.0,211536.0,17773603.0,-14856237.0,0,2,2.0,0,0,20051130,4,0,1,1,2073,12,1921,3,20050721.0,0.0,0.0,11598972.0,14.635616438356164,14.635616438356164,139187664.0,2917366.0,0.017961361863217992
2232,20180507,0,100000.0,0,21,100000.0,1,5145872.0,4983857.0,2261576.0,-1963735.0,1,2,1.0,0,4,20080806,3,0,1,0,2458,5,1027,0,20150101.0,0.0,0.0,3480000.0,3.347945205479452,3.347945205479452,41760000.0,297841.0,0.0023946360153256703
2106,20190321,0,500000.0,0,21,500000.0,1,57408.0,100750.0,3819574.0,-3865660.0,1,3,0.0,0,1,20170401,4,0,1,1,1660,12,2154,3,20170303.0,0.0,0.0,9581016.0,2.0493150684931507,2.0493150684931507,114972192.0,-46086.0,0.004348877683396694
2584,20191208,1,1000000.0,0,21,500000.0,1,4739027.0,1604481.0,18951703.0,-14393987.0,1,2,2.0,0,4,20120521,4,0,1,1,584,12,389,3,20200201.0,0.7,0.0,18000000.0,-0.1506849315068493,0.5493150684931507,216000000.0,4557716.0,0.004629629629629629
4137,20181031,5,800000.0,0,21,800000.0,1,525857.0,534723.0,4475580.0,-4400890.0,0,3,0.0,0,4,20130130,4,0,1,0,2147,19,1138,0,20171116.0,14.0,0.0,2760000.0,0.9561643835616438,14.956164383561644,33120000.0,74690.0,0.024154589371980676
209,20190618,5,2500000.0,0,21,2500000.0,1,559835.0,525105.0,5158902.0,-4687071.0,1,2,3.0,0,4,20030401,3,0,1,1,1547,10,730,3,19981001.0,0.0,1140000.0,9456000.0,20.726027397260275,20.726027397260275,114612000.0,471831.0,0.021812724671064113
6905,20200619,0,1000000.0,0,21,1000000.0,1,3270954.0,1919145.0,2985014.0,-210000.0,0,3,0.0,0,0,20190904,3,0,1,2,2487,15,893,3,20190902.0,0.0,936000.0,3360000.0,0.7972602739726027,0.7972602739726027,41256000.0,2775014.0,0.02423889858444832
5232,20190708,4,3800000.0,0,21,3800000.0,1,146769.0,137328.0,3000000.0,-3164045.0,0,3,0.0,0,0,20160525,4,0,1,1,2073,12,1909,3,20160523.0,0.0,0.0,6000000.0,3.126027397260274,3.126027397260274,72000000.0,-164045.0,0.05277777777777778
2323,20200202,5,5000000.0,0,21,1120000.0,1,256005.0,473153.0,9028891.0,-9940448.0,1,2,4.0,0,4,20060830,3,21,1,1,1240,10,1027,0,19931001.0,0.0,10560000.0,780000.0,26.356164383561644,26.356164383561644,19920000.0,-911557.0,0.25100401606425704
7224,20200217,5,600000.0,0,21,340000.0,1,4612.0,777.0,136411.0,-136000.0,0,3,0.0,0,4,20191227,4,0,1,0,1525,23,2046,5,20190902.0,0.0,0.0,1636932.0,0.4602739726027397,0.4602739726027397,19643184.0,411.0,0.030544946277548488
1137,20200504,1,2700000.0,0,21,2700000.0,1,839638.0,513596.0,29552446.0,-30024942.0,1,2,0.0,0,0,20120919,4,0,1,1,584,12,2198,3,20190110.0,8.0,0.0,17280000.0,1.3150684931506849,9.315068493150685,207360000.0,-472496.0,0.013020833333333334
4898,20190912,2,1500000.0,0,21,1500000.0,1,74177.0,358900.0,0.0,-1151800.0,1,3,0.0,0,0,20121030,4,0,1,1,2073,12,1909,3,20121001.0,0.0,0.0,4692000.0,6.950684931506849,6.950684931506849,56304000.0,-1151800.0,0.026641091219096334
3945,20190905,0,100000.0,0,21,100000.0,1,21592.0,31394.0,2610240.0,-2609320.0,1,3,0.0,0,0,20190305,4,0,1,1,1660,12,138,3,20190301.0,0.5,0.0,6600000.0,0.5150684931506849,1.015068493150685,79200000.0,920.0,0.0012626262626262627
340,20190729,5,330000.0,0,21,330000.0,1,7553.0,38698.0,820000.0,-950800.0,1,2,2.0,0,4,20050713,4,0,1,0,1930,6,2052,5,20181128.0,25.0,0.0,1800000.0,0.6657534246575343,25.665753424657535,21600000.0,-130800.0,0.015277777777777777
5233,20190731,5,700000.0,0,21,700000.0,1,73850.0,12553.0,450000.0,-459300.0,1,3,0.0,0,0,20160525,3,0,1,0,1507,19,2414,3,20180502.0,2.0,0.0,5509908.0,1.2465753424657535,3.2465753424657535,66118896.0,-9300.0,0.010586988627275326
5247,20180718,4,550000.0,0,21,550000.0,1,6643.0,11505.0,1077195.0,-987142.0,1,2,2.0,4,4,20160728,3,0,1,0,1332,2,783,2,20080707.0,10.0,1440000.0,2040000.0,10.035616438356165,20.035616438356165,25920000.0,90053.0,0.021219135802469136
1303,20180605,5,2380000.0,0,21,2368000.0,1,120592.0,123683.0,3649422.0,-2988587.0,0,2,0.0,0,0,20150924,4,0,1,1,681,12,1308,3,20170116.0,1.3,0.0,6000000.0,1.3835616438356164,2.6835616438356165,72000000.0,660835.0,0.03305555555555555
1941,20180504,5,400000.0,0,21,220000.0,1,6670.0,11091.0,2338593.0,-2124490.0,0,2,0.0,0,2,20121016,4,0,1,0,1364,23,1416,3,20181101.0,6.0,0.0,3000000.0,-0.4958904109589041,5.504109589041096,36000000.0,214103.0,0.011111111111111112
4994,20200124,1,50000.0,0,21,50000.0,1,259188.0,80129.0,3263134.0,-2582192.0,1,2,0.0,0,0,20110715,4,0,1,0,2073,12,1909,3,20110706.0,6.0,0.0,5497044.0,8.558904109589042,14.558904109589042,65964528.0,680942.0,0.0007579831390592228
3779,20190319,0,50000.0,0,21,50000.0,1,2746.0,424.0,43279.0,-43000.0,1,3,0.0,0,5,20190213,1,19,1,0,719,10,1543,3,20190125.0,0.0,0.0,1800000.0,0.14520547945205478,0.14520547945205478,21600000.0,279.0,0.0023148148148148147
2847,20181204,5,3000000.0,0,21,3000000.0,1,54557.0,33470.0,5275618.0,-6472440.0,1,3,0.0,4,0,20160428,4,0,1,1,1660,12,2298,3,20181010.0,6.0,0.0,12768000.0,0.1506849315068493,6.1506849315068495,153216000.0,-1196822.0,0.019580200501253132
144,20180605,1,480000.0,0,21,480000.0,1,679325.0,460591.0,760000.0,-370000.0,1,2,2.0,0,4,20020503,3,0,1,2,611,16,711,0,20091022.0,12.0,12000000.0,1440000.0,8.624657534246575,20.624657534246573,29280000.0,390000.0,0.01639344262295082
5740,20200619,2,500000.0,0,21,500000.0,1,59733.0,194727.0,4048184.0,-4031660.0,1,3,0.0,0,4,20191129,4,0,1,1,1692,17,1791,3,20190901.0,1.0,0.0,5724000.0,0.8,1.8,68688000.0,16524.0,0.007279291870486839
2568,20190716,5,3000000.0,0,21,3000000.0,1,37116.0,60065.0,1640635.0,-1765553.0,0,2,1.0,0,2,20180910,3,0,1,0,2422,14,73,3,20170919.0,0.0,0.0,4567680.0,1.821917808219178,1.821917808219178,54812160.0,-124918.0,0.054732380552052685
361,20190806,5,200000.0,0,21,200000.0,1,5544337.0,4049649.0,22004577.0,-16596360.0,1,2,0.0,0,4,20060203,4,0,1,1,2073,12,1816,3,20080407.0,0.0,0.0,15229440.0,11.336986301369864,11.336986301369864,182753280.0,5408217.0,0.001094371603070544
2785,20181114,5,1000000.0,0,21,1000000.0,1,93150.0,152752.0,2914733.0,-3055100.0,0,3,0.0,0,0,20150908,4,0,1,1,1093,19,2537,3,20180207.0,2.0,0.0,5095956.0,0.7671232876712328,2.767123287671233,61151472.0,-140367.0,0.01635283611815591
4467,20190417,1,300000.0,0,21,300000.0,1,70031.0,3897356.0,3611265.0,-9831000.0,1,3,0.0,0,0,20151121,4,0,1,0,1659,12,1304,3,20151116.0,1.5,0.0,3575040.0,3.419178082191781,4.919178082191781,42900480.0,-6219735.0,0.006992928750447548
283,20180306,1,500000.0,0,21,500000.0,1,8.0,9952.0,803360.0,-803760.0,1,2,2.0,0,4,20040514,4,0,1,0,2258,7,969,5,20021027.0,0.0,1800000.0,5491428.0,15.367123287671232,15.367123287671232,67697136.0,-400.0,0.007385836824766117
1559,20200727,5,370000.0,0,21,370000.0,1,47159.0,50557.0,1473115.0,-1822124.0,0,3,0.0,0,4,20200108,3,0,1,0,1315,12,1765,3,20190101.0,0.0,0.0,5592000.0,1.5698630136986302,1.5698630136986302,67104000.0,-349009.0,0.0055138292799237
3019,20200801,5,1300000.0,0,21,1300000.0,1,70198.0,61176.0,12075227.0,-12953014.0,1,3,0.0,0,0,20180517,4,0,1,1,2311,12,1765,3,20201008.0,0.0,6000000.0,6804000.0,-0.1863013698630137,-0.1863013698630137,87648000.0,-877787.0,0.014832055494706098
6727,20181217,5,500000.0,0,21,500000.0,1,2002.0,7875.0,991536.0,-985533.0,1,2,0.0,0,1,20180119,4,0,1,0,214,14,783,2,20170713.0,0.0,0.0,2085012.0,1.4301369863013698,1.4301369863013698,25020144.0,6003.0,0.019983897774529195
1763,20180704,5,2980000.0,0,21,2980000.0,1,276813.0,265388.0,89356462.0,-159094015.0,1,2,2.0,0,4,20101014,4,0,1,1,701,12,1355,3,20170417.0,1.0,0.0,15000000.0,1.2136986301369863,2.213698630136986,180000000.0,-69737553.0,0.016555555555555556
2080,20190719,5,400000.0,0,21,400000.0,1,50501.0,50203.0,2346172.0,-2367600.0,1,3,0.0,0,1,20130520,4,0,1,1,2330,12,282,2,20120201.0,0.0,0.0,4504332.0,7.465753424657534,7.465753424657534,54051984.0,-21428.0,0.007400283401253135
2422,20190610,1,2000000.0,0,21,2000000.0,1,399939.0,319488.0,8948837.0,-8504044.0,1,3,0.0,0,0,20100812,3,0,1,1,679,12,1841,3,20190826.0,0.0,0.0,14644800.0,-0.21095890410958903,-0.21095890410958903,175737600.0,444793.0,0.011380603809315708
6674,20200624,1,400000.0,0,21,400000.0,1,86962.0,32291.0,2667934.0,-2471664.0,0,3,0.0,0,0,20160905,4,0,1,1,1577,12,2075,3,20200203.0,0.0,0.0,8400000.0,0.38904109589041097,0.38904109589041097,100800000.0,196270.0,0.003968253968253968
4897,20190403,5,2000000.0,0,21,2000000.0,1,124360.0,128339.0,3038791.0,-2721545.0,0,2,0.0,0,1,20140715,4,0,1,1,2353,12,1765,3,20151012.0,0.0,0.0,7800000.0,3.4767123287671233,3.4767123287671233,93600000.0,317246.0,0.021367521367521368
2964,20180514,5,600000.0,0,21,600000.0,1,31329.0,14382.0,668286.0,-667703.0,0,0,1.0,0,0,20171225,4,0,1,1,2058,12,2612,3,20171211.0,1.0,0.0,4800000.0,0.42191780821917807,1.4219178082191781,57600000.0,583.0,0.010416666666666666
1727,20190705,0,200000.0,0,21,200000.0,1,49848.0,31530.0,1335107.0,-868609.0,1,2,3.0,0,4,20081114,4,0,1,1,1379,18,2464,3,20160401.0,0.0,2280000.0,3532476.0,3.26027397260274,3.26027397260274,44669712.0,466498.0,0.004477306681538488
7179,20200911,1,150000.0,0,21,150000.0,1,9104.0,7125.0,719954.0,-723900.0,0,3,0.0,0,0,20191219,4,0,1,0,2479,23,2356,0,20191029.0,0.0,0.0,1800000.0,0.8712328767123287,0.8712328767123287,21600000.0,-3946.0,0.006944444444444444
2877,20180507,0,50000.0,0,21,50000.0,1,272108.0,230549.0,1400885.0,-1250800.0,0,3,0.0,0,5,20160716,4,0,1,1,1660,12,1829,3,20160701.0,5.0,0.0,5932116.0,1.8493150684931507,6.8493150684931505,71185392.0,150085.0,0.0007023912996082117
6432,20201105,5,250000.0,0,21,250000.0,1,2676.0,18024.0,1547323.0,-1971044.0,1,2,2.0,4,4,20191217,3,0,1,0,1023,23,2617,5,20070703.0,0.0,0.0,1560000.0,13.353424657534246,13.353424657534246,18720000.0,-423721.0,0.013354700854700854
1136,20191202,0,100000.0,0,21,100000.0,1,911592.0,704536.0,4534716.0,-6439270.0,1,3,0.0,0,4,20190420,3,0,1,1,1880,12,2298,3,20181201.0,2.0,0.0,8400000.0,1.0027397260273974,3.0027397260273974,100800000.0,-1904554.0,0.000992063492063492
410,20180822,5,4700000.0,0,21,4700000.0,1,56830.0,52277.0,5739276.0,-5082633.0,0,2,2.0,0,4,20071120,4,0,1,0,1771,1,502,2,20191118.0,12.0,2400000.0,3000000.0,-1.2410958904109588,10.758904109589041,38400000.0,656643.0,0.12239583333333333
4029,20200903,0,300000.0,0,21,300000.0,1,866054.0,1038600.0,3605211.0,-4076800.0,1,3,0.0,0,5,20150224,4,0,1,1,2073,12,1910,3,20140822.0,0.0,0.0,5364000.0,6.038356164383561,6.038356164383561,64368000.0,-471589.0,0.004660700969425802
972,20200925,5,1800000.0,0,21,1710000.0,1,83653.0,112350.0,5715194.0,-3769880.0,1,3,0.0,0,0,20180827,3,0,1,1,2320,12,1694,0,20111201.0,0.0,0.0,4195872.0,8.824657534246576,8.824657534246576,50350464.0,1945314.0,0.0357494222893358
3113,20190121,5,930000.0,0,21,930000.0,1,33662.0,6323.0,398030.0,-325000.0,0,3,0.0,0,0,20181031,4,0,1,1,982,12,1829,3,20180702.0,2.0,0.0,3108060.0,0.5561643835616439,2.5561643835616437,37296720.0,73030.0,0.02493516856173948
6028,20180806,1,100000.0,0,21,100000.0,1,86576.0,43378.0,3630230.0,-3243322.0,1,3,0.0,0,0,20120807,4,0,1,0,146,4,650,0,20161220.0,2.5,6000000.0,2340000.0,1.6273972602739726,4.127397260273972,34080000.0,386908.0,0.0029342723004694834
4124,20180406,2,1000000.0,0,21,1000000.0,1,974068.0,890394.0,18906337.0,-16834696.0,0,2,1.0,0,6,20130111,3,0,1,1,2061,1,527,2,20160301.0,4.5,12000000.0,27120000.0,2.0986301369863014,6.598630136986301,337440000.0,2071641.0,0.0029634898055950687
5229,20190903,5,350000.0,0,21,350000.0,1,500.0,655.0,799295.0,-798801.0,1,2,3.0,4,1,20160523,4,0,1,0,1332,2,2617,5,20130816.0,0.0,0.0,1728000.0,6.052054794520548,6.052054794520548,20736000.0,494.0,0.016878858024691357
1632,20201112,0,50000.0,0,21,50000.0,1,34996.0,5896.0,125989.0,-49000.0,1,3,0.0,0,0,20200924,3,0,1,0,1290,12,1248,4,20200924.0,0.0,0.0,2160000.0,0.13424657534246576,0.13424657534246576,25920000.0,76989.0,0.0019290123456790122
2281,20190506,0,500000.0,0,21,500000.0,1,137141.0,150180.0,2143590.0,-2246800.0,0,2,1.0,0,4,20081223,4,0,1,0,1251,17,2037,5,20070101.0,0.0,0.0,4446720.0,12.35068493150685,12.35068493150685,53360640.0,-103210.0,0.009370202456342352
139,20200317,1,3800000.0,0,21,3800000.0,1,5172.0,25618.0,5989083.0,-6036123.0,1,3,0.0,0,0,20100823,4,0,1,1,442,12,2159,3,20190722.0,7.0,0.0,11364000.0,0.6547945205479452,7.654794520547945,136368000.0,-47040.0,0.027865774961867887
183,20190629,5,500000.0,0,21,500000.0,1,254237.0,369587.0,3902624.0,-4428570.0,1,2,3.0,4,0,20021018,3,0,1,0,2230,1,751,5,20200207.0,2.0,0.0,3896916.0,-0.6109589041095891,1.389041095890411,46762992.0,-525946.0,0.01069221575899164
4396,20180523,0,100000.0,0,21,100000.0,1,22339.0,129135.0,3021983.0,-2991446.0,0,0,1.0,0,5,20110322,4,0,1,1,2344,12,1733,3,20180301.0,1.0,0.0,7194000.0,0.2273972602739726,1.2273972602739727,86328000.0,30537.0,0.0011583727180057455
4938,20180825,5,1300000.0,0,21,1300000.0,1,178994.0,115467.0,1793222.0,-1679000.0,1,3,0.0,0,0,20170328,4,0,1,1,2073,12,1891,3,20170309.0,0.0,0.0,3503124.0,1.463013698630137,1.463013698630137,42037488.0,114222.0,0.03092477837876516
3829,20190325,5,2000000.0,0,21,2000000.0,1,2635636.0,1770063.0,25764153.0,-26511762.0,1,2,2.0,0,0,20080325,4,0,1,1,1651,25,1005,0,20110601.0,4.0,0.0,13846368.0,7.8191780821917805,11.81917808219178,166156416.0,-747609.0,0.012036850867076959
5405,20190425,5,3700000.0,0,21,3700000.0,1,350408.0,186233.0,2089793.0,-1612500.0,0,3,0.0,0,0,20180625,4,0,1,1,2073,12,1831,3,20180604.0,1.3,0.0,6000000.0,0.8904109589041096,2.19041095890411,72000000.0,477293.0,0.05138888888888889
3835,20191004,5,370000.0,0,21,370000.0,1,232119.0,1028205.0,3321990.0,-4673451.0,1,2,2.0,5,4,20080408,4,0,1,1,1128,6,952,3,19951101.0,0.0,600000.0,5262000.0,23.93972602739726,23.93972602739726,63744000.0,-1351461.0,0.005804467871485944
3435,20200521,5,200000.0,0,21,200000.0,1,718.0,4423.0,504550.0,-503770.0,1,3,0.0,4,5,20191017,4,0,1,0,1867,23,2587,5,20191002.0,0.0,0.0,1274988.0,0.6356164383561644,0.6356164383561644,15299856.0,780.0,0.013072018455598536
252,20180707,5,2500000.0,0,21,2500000.0,1,354089.0,801086.0,10682195.0,-10421698.0,1,2,1.0,0,5,20040108,4,0,1,1,356,12,1791,3,20160901.0,4.9,12000000.0,27600000.0,1.8465753424657534,6.7465753424657535,343200000.0,260497.0,0.007284382284382284
558,20191001,4,1200000.0,0,21,1200000.0,1,51005.0,80280.0,2510793.0,-3092319.0,0,0,1.0,0,0,20000311,4,0,1,1,231,1,1064,0,20140416.0,0.0,0.0,4500000.0,5.463013698630137,5.463013698630137,54000000.0,-581526.0,0.022222222222222223
518,20181116,5,2500000.0,0,21,2500000.0,1,57933.0,62713.0,3147328.0,-2890684.0,1,2,3.0,4,0,19991014,3,0,1,0,2420,14,751,5,19950309.0,0.0,3600000.0,6094800.0,23.706849315068492,23.706849315068492,76737600.0,256644.0,0.032578553407977315
2267,20190415,5,2000000.0,0,21,2000000.0,1,316443.0,311121.0,15909650.0,-15703407.0,1,2,2.0,0,4,20081105,3,0,1,1,1179,4,693,0,20170301.0,8.0,0.0,27192000.0,2.1232876712328768,10.123287671232877,326304000.0,206243.0,0.006129253702069236
289,20190716,2,1000000.0,0,21,1000000.0,1,815.0,5724400.0,21398781.0,-21212012.0,1,2,3.0,5,4,20040524,4,0,1,0,2258,7,2090,5,20010928.0,0.5,0.0,7920000.0,17.80821917808219,18.30821917808219,95040000.0,186769.0,0.010521885521885523
6815,20200701,4,1230000.0,0,21,1230000.0,1,11376.0,35937.0,655245.0,-670800.0,0,2,1.0,5,0,20191007,3,0,1,0,554,16,1416,3,20190201.0,0.0,0.0,2400000.0,1.4136986301369863,1.4136986301369863,28800000.0,-15555.0,0.042708333333333334
1889,20200408,5,630000.0,0,21,630000.0,1,32532.0,83894.0,2751828.0,-2436957.0,1,2,2.0,2,2,20161202,3,0,1,1,2440,5,728,3,20011112.0,0.0,42000000.0,2724000.0,18.416438356164385,18.416438356164385,74688000.0,314871.0,0.00843508997429306
5233,20181229,0,300000.0,0,21,300000.0,1,18490.0,123591.0,0.0,-155050.0,1,3,0.0,0,0,20160525,3,0,1,0,1507,19,2414,3,20180502.0,2.0,0.0,5509908.0,0.6602739726027397,2.66027397260274,66118896.0,-155050.0,0.004537280840260853
4499,20180822,5,1000000.0,0,21,1000000.0,1,676506.0,254134.0,18765821.0,-27716947.0,0,0,1.0,0,4,20160610,4,0,1,1,1055,16,1634,0,20061006.0,0.0,17400000.0,0.0,11.884931506849314,11.884931506849314,17400000.0,-8951126.0,0.05747126436781609
2335,20190731,1,200000.0,0,21,200000.0,1,31664.0,189022.0,6060893.0,-7818451.0,0,3,0.0,0,1,20180524,4,0,1,1,1996,12,2291,3,20180523.0,0.2,0.0,6408000.0,1.189041095890411,1.389041095890411,76896000.0,-1757558.0,0.002600915522263837
921,20180713,5,2000000.0,0,21,2000000.0,1,160000.0,26519.0,350000.0,-350000.0,1,2,1.0,0,6,20180517,4,0,1,1,1880,12,1765,3,20180416.0,0.0,0.0,7200000.0,0.2410958904109589,0.2410958904109589,86400000.0,0.0,0.023148148148148147
2055,20200227,2,500000.0,0,21,500000.0,1,114333.0,119930.0,2477431.0,-2113539.0,0,3,0.0,0,0,20160331,3,0,1,0,991,12,1848,3,20191125.0,3.5,0.0,3000780.0,0.25753424657534246,3.7575342465753425,36009360.0,363892.0,0.013885278716422618
4410,20191223,2,350000.0,0,21,350000.0,1,33793.0,111191.0,4728147.0,-6061721.0,1,2,2.0,0,0,20110928,3,0,1,1,900,14,841,3,20180702.0,7.0,0.0,5397804.0,1.4767123287671233,8.476712328767123,64773648.0,-1333574.0,0.005403431963566418
5374,20180410,0,500000.0,0,21,500000.0,1,27733.0,7135.0,1327413.0,-1326600.0,1,2,1.0,0,0,20180126,4,0,1,1,2073,12,44,3,20180108.0,0.0,0.0,5309640.0,0.25205479452054796,0.25205479452054796,63715680.0,813.0,0.007847361905264135
1697,20180209,1,100000.0,0,21,100000.0,1,17949.0,47171.0,2817714.0,-2551362.0,1,2,2.0,0,4,20080429,3,0,1,1,2397,1,502,2,20060901.0,0.0,0.0,3807252.0,11.449315068493151,11.449315068493151,45687024.0,266352.0,0.002188805294037099
171,20190617,1,100000.0,0,21,100000.0,1,3100870.0,3347999.0,6231275.0,-5064467.0,0,0,1.0,2,0,20101223,4,0,1,1,1122,16,1751,3,20101217.0,0.0,0.0,8640000.0,8.504109589041096,8.504109589041096,103680000.0,1166808.0,0.0009645061728395061
5122,20200410,5,1000000.0,0,21,1000000.0,1,888.0,23407.0,3492396.0,-2706836.0,1,2,0.0,4,5,20131119,3,0,1,0,138,1,2086,5,20120630.0,0.0,0.0,2880000.0,7.7835616438356166,7.7835616438356166,34560000.0,785560.0,0.028935185185185185
2641,20181220,5,310000.0,0,21,310000.0,1,53951.0,133755.0,8992012.0,-8920700.0,1,3,0.0,0,4,20130420,4,0,1,1,2359,12,1765,3,20190311.0,0.6,0.0,10680000.0,-0.2219178082191781,0.3780821917808219,128160000.0,71312.0,0.002418851435705368
1877,20200310,0,300000.0,0,21,300000.0,1,319244.0,271434.0,1466638.0,-1561800.0,1,2,3.0,0,4,20130430,3,0,1,1,584,12,1765,3,20130411.0,0.0,0.0,16188000.0,6.917808219178082,6.917808219178082,194256000.0,-95162.0,0.0015443538423523598
